body,number,time,user
"BONJOUR !

NON À CE FOU PROJET !
MERCI DE BIEN VOULOIR TENIR COMPTE DES AVIS DE L'ENSEMBLE DE LA POPULATION ! 
A BIENTÔT, AU CALME ET AU RESSOURCEMENT DU VERCORS RESTÉ VIERGE !",2499,2025-04-28 22:16:00,Anonymisé
"Je suis totalement pour le projet, ce qui sont contre n’ont pas la clairvoyance de remarquer tout les bienfaits que pourrait apporter ce projet au commerce, au village et aux activités !!!!!!!!!!",2498,2025-04-28 22:15:00,Anonyme
Je souhaite un retrait du projet porté par Tony Parker sur la commune de Villard de Lans.,2497,2025-04-28 22:12:00,Anonymisé
"Le projet est une quête du gain à court terme pour des impactes économiques, sociales, environnementale et paysager néfastes et irréversibles. Les générations à venir ne sauront pas pardonner de tels gâchis à l'heure où le monde et la jeunesse à  besoin d'inspiration à une vie durable et solidaire. Le projet renforcera le tourisme de luxe, l'érosion de la biodiversité, le tout voiture, la pollution, la guerre des ressources...
Penser égoïste c'est réaliser ce projet. Si le Vercors veut realement accueillir de jeunes familles, des actifs, des agriculteurs, de la culture et faire vivre le territoire durablement il faut changer de modèle touristique. 
CONTRE",2496,2025-04-28 22:12:00,Anonymisé
"Je suis totalement favorable à la finalisation de ce projet   qui permettra d'assurer l'avenir économique de notre village tout en favorisant un tourisme 4 saisons. De plus cela apportera des équipements supplémentaires au village. 
Les pseudo arguments écologiques sont portés par des personnes qui ne vivent pas chez nous, ou bien qui ont des intérêts économiques divergents ( concurrents directs qui proposent aussi de l'hébergement )",2495,2025-04-28 22:11:00,Anonyme
Je souhaite un retrait du projet porté par Tony Parker sur la commune de Villard de Lans.,2494,2025-04-28 22:11:00,Anonymisé
Le projet est inadapté au territoire et aux visiteurs qui sont attachés à un certaine authenticité et sobriété. Un ensemble hotelier de luxe avec boutiques n'est pas en harmonie avec  le lieu et les gens qui le fréquentent.,2493,2025-04-28 22:11:00,Anonyme
"Je pense que ce projet est inapproprié pour une station comme Villard de Lans et/ou Corençon en vercors, en effet, nous avons ici des stations familiales et simples et ce projet de luxe ne s’adaptera pas à la population et aux touristes qui viennent ici rechercher de l’authenticité et de la simplicité.",2492,2025-04-28 22:10:00,Anonymisé
"Projet démesuré, ne tenant pas compte de l'évolution de la montagne et du climat...trop de dépenses pour trop peu de personnes intéressées...
Le projet va faire un flop.",2491,2025-04-28 22:10:00,Anonymisé
Je suis contre le projet de Tony Parker,2580,2025-04-29 06:23:00,Anonyme
Je suis favorable au projet,2579,2025-04-29 06:22:00,Anonyme
Je suis contre ce projet qui ne me paraît pas du tout adapté à ces petites communes du Vercors ni à un modèle de développement souhaitable.,2578,2025-04-29 06:18:00,Anonymisé
"Je suis contre le projet immobilier Villard/Correncon. 

Face aux impacts anthropocènes auxquels nous faisons face, troublant les territoires de montagne et le milieu environnemental au sens large, il me semble primordial de :
- préserver la nature,
- limiter particulièrement les projets de bétonisation d'envergure en zone de montagne sensible,
- ne pas promouvoir la sur-fréquentation sur les périodes de vacances scolaires,
- dynamiser les territoires en faveur des locaux, qui sont les acteurs du territoire à l'année, notamment en réduisant le nombre de lits-froids disponibles sur le territoire de 4 montagnes.

Voici une lecture portant sur le débat dans d'autres stations de ski et territoires montagnes : Réinventons la Montagne -  Edition du Faubourg. 

Inspirons nous de cette réflexion collective pour faire cohabiter l'Homme et la nature.",2577,2025-04-29 06:15:00,Anonymisé
Je suis contre le projet de création d'une unité nouvelle structurant sur la commune de Villard de Lans,2576,2025-04-29 06:03:00,Anonymisé
Je suis contre le projet de création d'une unité nouvelle structurant sur la commune de Villard de Lans,2575,2025-04-29 06:02:00,Anonymisé
Contre le projet Parker,2574,2025-04-29 04:48:00,Anonymisé
Contre le projet Parker,2573,2025-04-29 04:47:00,Anonymisé
"J'habite Villard depuis 5 ans. J'ai appris à connaître, à apprécier ce territoire. Je suis fondamentalement opposée au projet immobilier de Tony Parker qui ne correspond pas aux besoins du territoire et qui est un non sens écologique.",2572,2025-04-29 04:20:00,Anonyme
Je suis contre le projet de Tony parker,2571,2025-04-29 04:09:00,Anonyme
Je soutiens le projet immobilier de Tony Parker à Villard-de-Lans. Ce projet est une belle opportunité pour dynamiser la région.,3440,2025-04-30 10:54:00,Anonyme
"Je suis favorable au projet immobilier de Tony Parker à Villard-de-Lans, une initiative prometteuse pour valoriser la région.",3439,2025-04-30 10:54:00,Anonyme
J'apporte mon soutien au projet immobilier de Tony Parker à Villard-de-Lans.,3438,2025-04-30 10:53:00,Anonyme
Favorable au projet de Tony Parker à Villard-de-Lans.,3437,2025-04-30 10:53:00,Anonyme
J'encourage  ce projet immobilier a Villard-de-Lans.,3436,2025-04-30 10:52:00,Anonyme
"Monsieur le Préfet coordonateur du massif des Alpes

Je suis contre le projet d’UTNS côte 2000 tel qu’il est présenté.

D’un point de vue d’apports pour la station Villard de Lans – Corrençon en Vercors, le projet relève d’une vision touristique, commerciale « all inclusive », qui tourne le dos aux spécificités du territoire et reproduit un schéma passé.

-	Faute d’une vraie réflexion stratégique, c’est un programme « attrape tout » allant des jeunes sportifs, aux familles, en passant par une clientèle d’affaires,
-	L’offre de diversification « 4 saisons » apparaît bien peu étayée.

A plusieurs reprises, la MRAe a demandé que l’impact du projet soit cumulé avec celui de l’UTN de Corrençon en Vercors. Malgré ces demandes, les impacts ne sont pas réellement cumulés ni analysés. Les études d'impacts restent très partielles. 

Il est encore temps de mettre les projets en pause et de reprendre les choses dans le bon sens, sans urgence malsaine et mauvaise conseillère, sans arbitrage avec la DSP, sans échange bidouillé de terrains, mais dans la transparence. 

Il y a tant de programmations qui permettrait au Vercors de mettre en valeur ces spécificités et d’aller vers un développement serein dans un contexte annoncé de fin du ski en particulier à nos altitudes. 

Prenons le temps de la réflexion.",3435,2025-04-30 10:52:00,Anonyme
"Je suis favorable au projet de Tony Parker, qui valorise Villard-de-Lans.",3434,2025-04-30 10:51:00,Anonymisé
"Il y a déjà de vieux locaux inutilisés. Autant rénover ce qui est déjà existant et éviter d’étouffer cet endroit ainsi que les réserves d’eau de la commune. 

Ce projet est inutile, gargantuesque, mal pensé, ne valorise pas la station et ne respect pas le lieu. 

Merci de préserver l’authenticité du Vercors et de ne pas l’abîmer, tout ça pour générer des profits. 
Finalement, T-P utilisez votre argent de manière plus réfléchie.",3433,2025-04-30 10:48:00,Anonyme
"Ce projet immobilier est complètement inadapté à l'évolution des conditions climatiques globales et déjà largement visibles dans le Vercors. La baisse de l'enneigement entravera l'accès aux retours sur investissement attendus. Par contre, ce projet engagera le territoire dans un développement touristique de masse qui ne correspond ni à l'identité locale, ni aux enjeux de redynamisation des centres de village. De plus, les impacts écologiques directs d'un tel projet sont en désaccord et incompatibilité profonds avec le respect des Accords de Paris et plus largement avec le maintien des écosystèmes patrimoniaux, nécessaires au long-terme pour satisfaire les besoins vitaux des habitants du territoire.
Accepter la construction d'un tel projet à Villards de Lans serait poursuivre une fuite en avant. Monsieur le Préfet, ayez le courage de faire face aux réalités physiques qui maintiennent nos vies et nos sociétés. Vous pouvez changer la direction prise par votre territoire au regard des nouvelles connaissances scientifiques qui ont été consolidées depuis le Plan Neige. Vous pouvez éviter des dommages irréversibles, anticiper l'inévitable et choisir de donner l'exemple.",3432,2025-04-30 10:47:00,Anonymisé
"En tant que Villardien (depuis plusieurs générations) en tant ex-acteur économique dirigeant d'un hôtel et d'un restaurant pendant 30 ans, ex-président du syndicat des hôteliers du Vercors, ex-entraineur du club de ski alpin et ex moniteur de ski, je suis heureux que vous nous donniez la parole sur le projet UTN de la côte 2000.
Je suis en accord avec le fait qu'un village ou une station doit toujours aller de l'avant et que son développement est nécessaire pour la vie de tous. 
Aujourd'hui, ma question est : est-ce que les Villardiens y gagnent quelque chose ?
Le projet présenté aujourd'hui et né il y a déjà plusieurs années sous l'ancienne municipalité.  Etant pour un développement de la station et de ses infrastructures si l'ensemble de la population est gagnante sur le long terme. 
Dans l'ancien projet la construction Ananda Resort était associé avec un téléporteur partant du village et arrivant face projet Amanda resort. Là, les Villardiens gagnaient quelque chose. Enfin une liaison entre le village et la station, chose que l'on cherche depuis des années. d'une part la suppression des navettes et de ses coûts et d'autre part un village et station réunie. Ce qui me déplais aujourd'hui c'est que ce projet ne sert l'intérêt que du projet Ananda resort et de la SEVLC.  
Ensuite, c'est l'argument marketing du projet pour le vendre aux politiques et aux villageois qui me paraît être loin de la réalité quand ils affirment une station 4 saisons ? Si déjà ils arrivent à faire marcher la station pied de piste 3 saisons se sera déjà pas mal.
Des freins au développement existent depuis des décennies comme par exemple les parkings largement insuffisants qui en forte affluence n'ont jamais été suffisants la preuve les voitures se gare sur la route jusqu'au Glovette en haut et jusqu'au Guillet en bas quand ce n'est pas la fermeture de l'accès à la station. De plus à cause d'un jardin d'enfant ESF en haut du télécabine les parents et grands parents doivent payer un aller retour pour conduire leurs enfants au cours de ski. 
De plus la SEVLC depuis son rachat s'éloigne de la bonne entente en termes de développement touristique et commerciale qu'il y avait avec la commune et les villardiens. Le projet 4 saisons quand on voit les autres stations du département ouvrir leurs remontées mécaniques dès les premiers week-ends de printemps pour le VVT et les randonneurs et les fermer à la Toussaint ce qui n'est pas le cas de la SEVLC. Nous sommes en mesure de nous demander comment pensent-ils recevoir du public sur 4 saisons ? Sur le point des événements sportifs qu'un tel site devrait offrir en partenariat bien sûr avec la mairie, aucun événement international, hiver comme été, n'est en cours aujourd'hui alors que des sites comme les Gets ont une coupe du monde de VTT ou le Grand Bornand une coupe du monde de biathlon. 
Dans le cas d'un oui au projet et si ce projet respect l'ensemble des conditions émises par le rapport sur l'environnement nous souhaiterions que des décisions soient prises pour améliorer l'accueil des touristes sur le site et que les villardiens n'y perde pas comme c'est le cas dans l'échange du terrain, le nombre de places de parkings, la perte d'un téléporteur entre le village et la station ou encore avec la non ouverture sur le printemps et l'automne ou encore avec la perte de gros évènements comme le Vélo vert.  
Je reste pour le développement de la station mais inquiet sur la vue commerciale et touristique que pourrait décider les directeurs du projets ananda resort et la Sevlc sans concertation réel avec notre municipalité au vue des quelques dernières années écoulées.",3431,2025-04-30 10:45:00,Anonymisé
